0, 1.000000
1, 0.999750
2, 0.999500
3, 0.999250
4, 0.999000
5, 0.998750
6, 0.998500
7, 0.998250
8, 0.998000
9, 0.997750
10, 0.997500
11, 0.997250
12, 0.997000
13, 0.996750
14, 0.996500
15, 0.996250
16, 0.996000
17, 0.995750
18, 0.995500
19, 0.995250
20, 0.995000
21, 0.994750
22, 0.994500
23, 0.994250
24, 0.994000
25, 0.993750
26, 0.993500
27, 0.993250
28, 0.993001
29, 0.992751
30, 0.992501
31, 0.992251
32, 0.992001
33, 0.991751
34, 0.991501
35, 0.991251
36, 0.991001
37, 0.990751
38, 0.990501
39, 0.990251
40, 0.990001
41, 0.989751
42, 0.989501
43, 0.989251
44, 0.989001
45, 0.988751
46, 0.988501
47, 0.988251
48, 0.988001
49, 0.987751
50, 0.987501
51, 0.987251
52, 0.987001
53, 0.986751
54, 0.986501
55, 0.986251
56, 0.986001
57, 0.985751
58, 0.985501
59, 0.985251
60, 0.985001
61, 0.984751
62, 0.984501
63, 0.984251
64, 0.984001
65, 0.983751
66, 0.983501
67, 0.983251
68, 0.983001
69, 0.982751
70, 0.982501
71, 0.982251
72, 0.982001
73, 0.981751
74, 0.981501
75, 0.981251
76, 0.981001
77, 0.980751
78, 0.980501
79, 0.980251
80, 0.980001
81, 0.979751
82, 0.979501
83, 0.979252
84, 0.979002
85, 0.978752
86, 0.978502
87, 0.978252
88, 0.978002
89, 0.977752
90, 0.977502
91, 0.977252
92, 0.977002
93, 0.976752
94, 0.976502
95, 0.976252
96, 0.976002
97, 0.975752
98, 0.975502
99, 0.975252
100, 0.975002
101, 0.974752
102, 0.974502
103, 0.974252
104, 0.974002
105, 0.973752
106, 0.873502
107, 0.873252
108, 0.873002
109, 0.872752
110, 0.872502
111, 0.872252
112, 0.872002
113, 0.871752
114, 0.871502
115, 0.871252
116, 0.871002
117, 0.870752
118, 0.870502
119, 0.870252
120, 0.870002
121, 0.869752
122, 0.869502
123, 0.869252
124, 0.869002
125, 0.868752
126, 0.868502
127, 0.868252
128, 0.868002
129, 0.867752
130, 0.867502
131, 0.867252
132, 0.867002
133, 0.866752
134, 0.866502
135, 0.866252
136, 0.866002
137, 0.865752
138, 0.865502
139, 0.865252
140, 0.865003
141, 0.864753
142, 0.864503
143, 0.864253
144, 0.864003
145, 0.863753
146, 0.863503
147, 0.863253
148, 0.863003
149, 0.862753
150, 0.862503
151, 0.862253
152, 0.862003
153, 0.861753
154, 0.861503
155, 0.861253
156, 0.861003
157, 0.860753
158, 0.860503
159, 0.860253
160, 0.860003
161, 0.859753
162, 0.859503
163, 0.859253
164, 0.859003
165, 0.858753
166, 0.858503
167, 0.858253
168, 0.758003
169, 0.757753
170, 0.757503
171, 0.757253
172, 0.757003
173, 0.756753
174, 0.756503
175, 0.756253
176, 0.756003
177, 0.755753
178, 0.755503
179, 0.755253
180, 0.755003
181, 0.754753
182, 0.754503
183, 0.754253
184, 0.754003
185, 0.753753
186, 0.753503
187, 0.753253
188, 0.753003
189, 0.752753
190, 0.752503
191, 0.752253
192, 0.752003
193, 0.751753
194, 0.751503
195, 0.751253
196, 0.751004
197, 0.750754
198, 0.750504
199, 0.750254
200, 0.750004
201, 0.749754
202, 0.749504
203, 0.749254
204, 0.749004
205, 0.748754
206, 0.748504
207, 0.748254
208, 0.748004
209, 0.747754
210, 0.747504
211, 0.747254
212, 0.747004
213, 0.746754
214, 0.746504
215, 0.746254
216, 0.746004
217, 0.745754
218, 0.745504
219, 0.745254
220, 0.745004
221, 0.744754
222, 0.744504
223, 0.744254
224, 0.744004
225, 0.743754
226, 0.743504
227, 0.743254
228, 0.743004
229, 0.742754
230, 0.742504
231, 0.742254
232, 0.742004
233, 0.741754
234, 0.741504
235, 0.741254
236, 0.741004
237, 0.740754
238, 0.740504
239, 0.740254
240, 0.740004
241, 0.739754
242, 0.739504
243, 0.739254
244, 0.739004
245, 0.738754
246, 0.738504
247, 0.738254
248, 0.738004
249, 0.737754
250, 0.737504
251, 0.737255
252, 0.737005
253, 0.736755
254, 0.736505
255, 0.736255
256, 0.736005
257, 0.735755
258, 0.735505
259, 0.735255
260, 0.735005
261, 0.734755
262, 0.734505
263, 0.734255
264, 0.734005
265, 0.733755
266, 0.733505
267, 0.733255
268, 0.733005
269, 0.732755
270, 0.732505
271, 0.732255
272, 0.732005
273, 0.731755
274, 0.731505
275, 0.731255
276, 0.731005
277, 0.730755
278, 0.730505
279, 0.730255
280, 0.730005
281, 0.729755
282, 0.729505
283, 0.729255
284, 0.729005
285, 0.728755
286, 0.728505
287, 0.728255
288, 0.728005
289, 0.727755
290, 0.727505
291, 0.727255
292, 0.727005
293, 0.726755
294, 0.726505
295, 0.726255
296, 0.726005
297, 0.725755
298, 0.725505
299, 0.725255
300, 0.725005
301, 0.724755
302, 0.724505
303, 0.724255
304, 0.724005
305, 0.723755
306, 0.723505
307, 0.723256
308, 0.723006
309, 0.722756
310, 0.722506
311, 0.722256
312, 0.722006
313, 0.721756
314, 0.721506
315, 0.721256
316, 0.721006
317, 0.720756
318, 0.720506
319, 0.720256
320, 0.720006
321, 0.719756
322, 0.719506
323, 0.719256
324, 0.719006
325, 0.718756
326, 0.718506
327, 0.718256
328, 0.718006
329, 0.717756
330, 0.717506
331, 0.717256
332, 0.717006
333, 0.716756
334, 0.716506
335, 0.716256
336, 0.716006
337, 0.715756
338, 0.715506
339, 0.715256
340, 0.715006
341, 0.714756
342, 0.714506
343, 0.714256
344, 0.714006
345, 0.713756
346, 0.713506
347, 0.713256
348, 0.713006
349, 0.712756
350, 0.712506
351, 0.712256
352, 0.712006
353, 0.711756
354, 0.711506
355, 0.711256
356, 0.711006
357, 0.710756
358, 0.710506
359, 0.710256
360, 0.710006
361, 0.709756
362, 0.709507
363, 0.709257
364, 0.709007
365, 0.708757
366, 0.708507
367, 0.708257
368, 0.708007
369, 0.707757
370, 0.707507
371, 0.707257
372, 0.707007
373, 0.706757
374, 0.706507
375, 0.706257
376, 0.706007
377, 0.705757
378, 0.705507
379, 0.705257
380, 0.705007
381, 0.704757
382, 0.704507
383, 0.704257
384, 0.704007
385, 0.703757
386, 0.703507
387, 0.703257
388, 0.703007
389, 0.702757
390, 0.702507
391, 0.702257
392, 0.702007
393, 0.701757
394, 0.701507
395, 0.701257
396, 0.701007
397, 0.700757
398, 0.700507
399, 0.700257
400, 0.700007
401, 0.699757
402, 0.699507
403, 0.699257
404, 0.699007
405, 0.698757
406, 0.698507
407, 0.698257
408, 0.698007
409, 0.697757
410, 0.697507
411, 0.697257
412, 0.697007
413, 0.696757
414, 0.696507
415, 0.696257
416, 0.696007
417, 0.695758
418, 0.695508
419, 0.695258
420, 0.695008
421, 0.694758
422, 0.694508
423, 0.694258
424, 0.694008
425, 0.693758
426, 0.693508
427, 0.693258
428, 0.693008
429, 0.692758
430, 0.692508
431, 0.692258
432, 0.692008
433, 0.691758
434, 0.691508
435, 0.691258
436, 0.691008
437, 0.690758
438, 0.690508
439, 0.690258
440, 0.690008
441, 0.689758
442, 0.689508
443, 0.689258
444, 0.689008
445, 0.688758
446, 0.688508
447, 0.688258
448, 0.688008
449, 0.687758
450, 0.687508
451, 0.687258
452, 0.687008
453, 0.686758
454, 0.686508
455, 0.686258
456, 0.686008
457, 0.685758
458, 0.685508
459, 0.685258
460, 0.685008
461, 0.684758
462, 0.684508
463, 0.684258
464, 0.684008
465, 0.683758
466, 0.683508
467, 0.683258
468, 0.683008
469, 0.682758
470, 0.682508
471, 0.682258
472, 0.682009
473, 0.681759
474, 0.681509
475, 0.681259
476, 0.681009
477, 0.680759
478, 0.680509
479, 0.680259
480, 0.680009
481, 0.679759
482, 0.679509
483, 0.679259
484, 0.679009
485, 0.678759
486, 0.678509
487, 0.678259
488, 0.678009
489, 0.677759
490, 0.677509
491, 0.677259
492, 0.677009
493, 0.676759
494, 0.676509
495, 0.676259
496, 0.676009
497, 0.675759
498, 0.675509
499, 0.675259
500, 0.675009
501, 0.674759
502, 0.674509
503, 0.674259
504, 0.674009
505, 0.673759
506, 0.673509
507, 0.673259
508, 0.673009
509, 0.672759
510, 0.672509
511, 0.672259
512, 0.672009
513, 0.671759
514, 0.671509
515, 0.671259
516, 0.671009
517, 0.670759
518, 0.670509
519, 0.670259
520, 0.670009
521, 0.669759
522, 0.669509
523, 0.669259
524, 0.669009
525, 0.668759
526, 0.768510
527, 0.768260
528, 0.768010
529, 0.767760
530, 0.767510
531, 0.767260
532, 0.767010
533, 0.766760
534, 0.766510
535, 0.766260
536, 0.766010
537, 0.765760
538, 0.765510
539, 0.765260
540, 0.765010
541, 0.764760
542, 0.764510
543, 0.764260
544, 0.764010
545, 0.763760
546, 0.763510
547, 0.763260
548, 0.763010
549, 0.762760
550, 0.762510
551, 0.762260
552, 0.762010
553, 0.761760
554, 0.761510
555, 0.761260
556, 0.761010
557, 0.760760
558, 0.760510
559, 0.760260
560, 0.760010
561, 0.759760
562, 0.759510
563, 0.759260
564, 0.759010
565, 0.758760
566, 0.758510
567, 0.758260
568, 0.758010
569, 0.757760
570, 0.757510
571, 0.757260
572, 0.757010
573, 0.756760
574, 0.756510
575, 0.756260
576, 0.756010
577, 0.755760
578, 0.755510
579, 0.755260
580, 0.755010
581, 0.754761
582, 0.754511
583, 0.754261
584, 0.754011
585, 0.753761
586, 0.753511
587, 0.753261
588, 0.753011
589, 0.752761
590, 0.752511
591, 0.752261
592, 0.752011
593, 0.751761
594, 0.751511
595, 0.751261
596, 0.751011
597, 0.750761
598, 0.750511
599, 0.750261
600, 0.750011
601, 0.749761
602, 0.749511
603, 0.749261
604, 0.749011
605, 0.748761
606, 0.748511
607, 0.748261
608, 0.748011
609, 0.747761
610, 0.747511
611, 0.747261
612, 0.747011
613, 0.746761
614, 0.746511
615, 0.746261
616, 0.746011
617, 0.745761
618, 0.745511
619, 0.745261
620, 0.745011
621, 0.744761
622, 0.744511
623, 0.744261
624, 0.744011
625, 0.743761
626, 0.743511
627, 0.743261
628, 0.743011
629, 0.742761
630, 0.742511
631, 0.742261
632, 0.742011
633, 0.741761
634, 0.741511
635, 0.741261
636, 0.741012
637, 0.740762
638, 0.740512
639, 0.740262
640, 0.740012
641, 0.739762
642, 0.739512
643, 0.739262
644, 0.739012
645, 0.738762
646, 0.738512
647, 0.738262
648, 0.738012
649, 0.737762
650, 0.737512
651, 0.737262
652, 0.737012
653, 0.736762
654, 0.736512
655, 0.736262
656, 0.736012
657, 0.735762
658, 0.735512
659, 0.735262
660, 0.735012
661, 0.734762
662, 0.734512
663, 0.734262
664, 0.734012
665, 0.733762
666, 0.733512
667, 0.733262
668, 0.733012
669, 0.732762
670, 0.732512
671, 0.732262
672, 0.732012
673, 0.731762
674, 0.731512
675, 0.731262
676, 0.731012
677, 0.730762
678, 0.730512
679, 0.730262
680, 0.730012
681, 0.729762
682, 0.729512
683, 0.729262
684, 0.729012
685, 0.728762
686, 0.728512
687, 0.728262
688, 0.728012
689, 0.727762
690, 0.727512
691, 0.727262
692, 0.727013
693, 0.726763
694, 0.726513
695, 0.726263
696, 0.726013
697, 0.725763
698, 0.725513
699, 0.725263
700, 0.725013
701, 0.724763
702, 0.724513
703, 0.724263
704, 0.724013
705, 0.723763
706, 0.723513
707, 0.723263
708, 0.723013
709, 0.722763
710, 0.722513
711, 0.722263
712, 0.822013
713, 0.821763
714, 0.821513
715, 0.821263
716, 0.821013
717, 0.820763
718, 0.820513
719, 0.820263
720, 0.820013
721, 0.819763
722, 0.819513
723, 0.819263
724, 0.819013
725, 0.818763
726, 0.818513
727, 0.818263
728, 0.818013
729, 0.817763
730, 0.817513
731, 0.817263
732, 0.817013
733, 0.816763
734, 0.816513
735, 0.816263
736, 0.816013
737, 0.815763
738, 0.815513
739, 0.815263
740, 0.815013
741, 0.814763
742, 0.814513
743, 0.814263
744, 0.814013
745, 0.813763
746, 0.813514
747, 0.813264
748, 0.813014
749, 0.812764
750, 0.812514
751, 0.812264
752, 0.812014
753, 0.811764
754, 0.811514
755, 0.811264
756, 0.811014
757, 0.810764
758, 0.810514
759, 0.810264
760, 0.810014
761, 0.809764
762, 0.809514
763, 0.809264
764, 0.809014
765, 0.808764
766, 0.808514
767, 0.808264
768, 0.808014
769, 0.807764
770, 0.807514
771, 0.807264
772, 0.807014
773, 0.806764
774, 0.806514
775, 0.806264
776, 0.806014
777, 0.805764
778, 0.805514
779, 0.805264
780, 0.805014
781, 0.804764
782, 0.804514
783, 0.804264
784, 0.804014
785, 0.803764
786, 0.803514
787, 0.803264
788, 0.803014
789, 0.802764
790, 0.802514
791, 0.802264
792, 0.802014
793, 0.801764
794, 0.801514
795, 0.801264
796, 0.801014
797, 0.800764
798, 0.800514
799, 0.800264
800, 0.800014
801, 0.799765
802, 0.799515
803, 0.799265
804, 0.799015
805, 0.798765
806, 0.798515
807, 0.798265
808, 0.798015
809, 0.797765
810, 0.797515
811, 0.797265
812, 0.797015
813, 0.796765
814, 0.796515
815, 0.796265
816, 0.796015
817, 0.795765
818, 0.795515
819, 0.795265
820, 0.795015
821, 0.794765
822, 0.794515
823, 0.794265
824, 0.794015
825, 0.793765
826, 0.793515
827, 0.793265
828, 0.793015
829, 0.792765
830, 0.792515
831, 0.792265
832, 0.792015
833, 0.791765
834, 0.791515
835, 0.791265
836, 0.791015
837, 0.790765
838, 0.790515
839, 0.790265
840, 0.790015
841, 0.789765
842, 0.789515
843, 0.789265
844, 0.789015
845, 0.788765
846, 0.788515
847, 0.788265
848, 0.788015
849, 0.787765
850, 0.787515
851, 0.787265
852, 0.787015
853, 0.786765
854, 0.686515
855, 0.686265
856, 0.686015
857, 0.685766
858, 0.685516
859, 0.685266
860, 0.685016
861, 0.684766
862, 0.684516
863, 0.684266
864, 0.684016
865, 0.683766
866, 0.683516
867, 0.683266
868, 0.683016
869, 0.682766
870, 0.682516
871, 0.682266
872, 0.682016
873, 0.681766
874, 0.681516
875, 0.681266
876, 0.681016
877, 0.680766
878, 0.680516
879, 0.680266
880, 0.680016
881, 0.679766
882, 0.679516
883, 0.679266
884, 0.679016
885, 0.678766
886, 0.678516
887, 0.678266
888, 0.678016
889, 0.677766
890, 0.677516
891, 0.677266
892, 0.677016
893, 0.676766
894, 0.676516
895, 0.676266
896, 0.676016
897, 0.675766
898, 0.675516
899, 0.675266
900, 0.675016
901, 0.674766
902, 0.674516
903, 0.674266
904, 0.674016
905, 0.673766
906, 0.673516
907, 0.673266
908, 0.673016
909, 0.672766
910, 0.672516
911, 0.672266
912, 0.672017
913, 0.671767
914, 0.671517
915, 0.671267
916, 0.671017
917, 0.670767
918, 0.670517
919, 0.670267
920, 0.670017
921, 0.669767
922, 0.669517
923, 0.669267
924, 0.669017
925, 0.668767
926, 0.668517
927, 0.668267
928, 0.668017
929, 0.667767
930, 0.667517
931, 0.667267
932, 0.667017
933, 0.666767
934, 0.666517
935, 0.666267
936, 0.666017
937, 0.665767
938, 0.665517
939, 0.665267
940, 0.665017
941, 0.664767
942, 0.664517
943, 0.664267
944, 0.664017
945, 0.663767
946, 0.663517
947, 0.663267
948, 0.663017
949, 0.662767
950, 0.662517
951, 0.662267
952, 0.662017
953, 0.661767
954, 0.661517
955, 0.661267
956, 0.661017
957, 0.660767
958, 0.660517
959, 0.660267
960, 0.660017
961, 0.659767
962, 0.659517
963, 0.659267
964, 0.659017
965, 0.658767
966, 0.658517
967, 0.658267
968, 0.658018
969, 0.657768
970, 0.657518
971, 0.657268
972, 0.657018
973, 0.656768
974, 0.656518
975, 0.656268
976, 0.656018
977, 0.655768
978, 0.655518
979, 0.655268
980, 0.655018
981, 0.654768
982, 0.654518
983, 0.654268
984, 0.654018
985, 0.653768
986, 0.653518
987, 0.653268
988, 0.653018
989, 0.652768
990, 0.652518
991, 0.652268
992, 0.652018
993, 0.651768
994, 0.651518
995, 0.651268
996, 0.651018
997, 0.650768
998, 0.650518
999, 0.650268
1000, 0.650018
1001, 0.649768
1002, 0.649518
1003, 0.649268
1004, 0.649018
1005, 0.648768
1006, 0.648518
1007, 0.648268
1008, 0.648018
1009, 0.647768
1010, 0.647518
1011, 0.647268
1012, 0.647018
1013, 0.646768
1014, 0.646518
1015, 0.646268
1016, 0.646018
1017, 0.645768
1018, 0.645518
1019, 0.645268
