140, 0.972004, 0.968482, 0.964986
141, 0.971804, 0.968257, 0.964736
142, 0.971604, 0.968032, 0.964487
143, 0.971404, 0.967807, 0.964237
144, 0.971204, 0.967583, 0.963987
145, 0.971004, 0.967358, 0.963737
146, 0.970804, 0.967133, 0.963488
147, 0.970604, 0.966908, 0.963238
148, 0.970404, 0.966683, 0.962988
149, 0.970204, 0.966458, 0.962738
150, 0.970004, 0.966233, 0.962489
151, 0.969804, 0.966008, 0.962239
152, 0.969604, 0.965783, 0.961989
153, 0.969404, 0.965558, 0.961739
154, 0.969204, 0.965333, 0.961490
155, 0.969004, 0.965108, 0.961240
156, 0.968804, 0.964883, 0.960990
157, 0.968604, 0.964658, 0.960741
158, 0.968404, 0.964433, 0.960491
159, 0.968204, 0.964208, 0.960241
160, 0.968004, 0.963983, 0.959991
161, 0.967804, 0.963758, 0.959742
162, 0.967604, 0.963533, 0.959492
163, 0.967404, 0.963309, 0.959242
164, 0.967204, 0.963084, 0.958992
165, 0.967004, 0.962859, 0.958743
166, 0.966804, 0.962634, 0.958493
167, 0.966604, 0.962409, 0.958243
168, 0.966404, 0.962184, 0.957993
169, 0.966204, 0.961959, 0.957744
170, 0.966004, 0.961734, 0.957494
171, 0.965805, 0.961509, 0.957244
172, 0.965605, 0.961284, 0.956994
173, 0.965405, 0.961059, 0.956745
174, 0.965205, 0.960834, 0.956495
175, 0.965005, 0.960609, 0.956245
176, 0.964805, 0.960384, 0.955995
177, 0.964605, 0.960159, 0.955746
178, 0.964405, 0.959934, 0.955496
179, 0.964205, 0.959709, 0.955246
180, 0.964005, 0.959484, 0.954996
181, 0.963805, 0.959259, 0.954747
182, 0.963605, 0.959035, 0.954497
183, 0.963405, 0.958810, 0.954247
184, 0.963205, 0.958585, 0.953997
185, 0.963005, 0.958360, 0.953748
186, 0.962805, 0.958135, 0.953498
187, 0.962605, 0.957910, 0.953248
188, 0.962405, 0.957685, 0.952998
189, 0.962205, 0.957460, 0.952749
190, 0.962005, 0.957235, 0.952499
191, 0.961805, 0.957010, 0.952249
192, 0.961605, 0.956785, 0.951999
193, 0.961405, 0.956560, 0.951750
194, 0.961205, 0.956335, 0.951500
195, 0.961005, 0.956110, 0.951250
196, 0.960805, 0.955885, 0.951001
197, 0.960605, 0.955660, 0.950751
198, 0.960405, 0.955435, 0.950501
199, 0.960205, 0.955210, 0.950251
200, 0.960005, 0.954985, 0.950002
201, 0.959805, 0.954760, 0.949752
202, 0.959605, 0.954536, 0.949502
203, 0.959405, 0.954311, 0.949252
204, 0.959205, 0.954086, 0.949003
205, 0.959005, 0.953861, 0.948753
206, 0.958805, 0.953636, 0.948503
207, 0.958605, 0.953411, 0.948253
208, 0.958405, 0.953186, 0.948004
209, 0.958206, 0.952961, 0.947754
210, 0.958006, 0.952736, 0.947504
211, 0.957806, 0.952511, 0.947254
212, 0.957606, 0.952286, 0.947005
213, 0.957406, 0.952061, 0.946755
214, 0.957206, 0.951836, 0.946505
215, 0.957006, 0.951611, 0.946255
216, 0.956806, 0.951386, 0.946006
217, 0.956606, 0.951161, 0.945756
218, 0.956406, 0.950936, 0.945506
219, 0.956206, 0.950711, 0.945256
220, 0.956006, 0.950486, 0.945007
221, 0.955806, 0.950262, 0.944757
222, 0.955606, 0.950037, 0.944507
223, 0.955406, 0.949812, 0.944257
224, 0.955206, 0.949587, 0.944008
225, 0.955006, 0.949362, 0.943758
226, 0.954806, 0.949137, 0.943508
227, 0.954606, 0.948912, 0.943258
228, 0.954406, 0.948687, 0.943009
229, 0.954206, 0.948462, 0.942759
230, 0.954006, 0.948237, 0.942509
231, 0.953806, 0.948012, 0.942259
232, 0.953606, 0.947787, 0.942010
233, 0.953406, 0.947562, 0.941760
234, 0.953206, 0.947337, 0.941510
235, 0.953006, 0.947112, 0.941261
236, 0.952806, 0.946887, 0.941011
237, 0.952606, 0.946662, 0.940761
238, 0.952406, 0.946437, 0.940511
239, 0.952206, 0.946212, 0.940262
240, 0.952006, 0.945988, 0.940012
241, 0.951806, 0.945763, 0.939762
242, 0.951606, 0.945538, 0.939512
243, 0.951406, 0.945313, 0.939263
244, 0.951206, 0.945088, 0.939013
245, 0.951006, 0.944863, 0.938763
246, 0.950806, 0.944638, 0.938513
247, 0.950607, 0.944413, 0.938264
248, 0.950407, 0.944188, 0.938014
249, 0.950207, 0.943963, 0.937764
250, 0.950007, 0.943738, 0.937514
251, 0.949807, 0.943513, 0.937265
252, 0.949607, 0.943288, 0.937015
253, 0.949407, 0.943063, 0.936765
254, 0.949207, 0.942838, 0.936515
255, 0.949007, 0.942613, 0.936266
256, 0.948807, 0.942388, 0.936016
257, 0.948607, 0.942163, 0.935766
258, 0.948407, 0.941938, 0.935516
259, 0.948207, 0.941714, 0.935267
260, 0.948007, 0.941489, 0.935017
261, 0.947807, 0.941264, 0.934767
262, 0.947607, 0.941039, 0.934517
263, 0.947407, 0.940814, 0.934268
264, 0.947207, 0.940589, 0.934018
265, 0.947007, 0.940364, 0.933768
266, 0.946807, 0.940139, 0.933518
267, 0.946607, 0.939914, 0.933269
268, 0.946407, 0.939689, 0.933019
269, 0.946207, 0.939464, 0.932769
270, 0.946007, 0.939239, 0.932519
271, 0.945807, 0.939014, 0.932270
272, 0.945607, 0.938789, 0.932020
273, 0.945407, 0.938564, 0.931770
274, 0.945207, 0.938339, 0.931521
275, 0.945007, 0.938114, 0.931271
276, 0.944807, 0.937889, 0.931021
277, 0.944607, 0.937664, 0.930771
278, 0.944407, 0.937440, 0.930522
279, 0.944207, 0.937215, 0.930272
280, 0.944007, 0.936990, 0.930022
281, 0.943807, 0.936765, 0.929772
282, 0.943607, 0.936540, 0.929523
283, 0.943407, 0.936315, 0.929273
284, 0.943208, 0.936090, 0.929023
285, 0.943008, 0.935865, 0.928773
286, 0.942808, 0.935640, 0.928524
287, 0.942608, 0.935415, 0.928274
288, 0.942408, 0.935190, 0.928024
289, 0.942208, 0.934965, 0.927774
290, 0.942008, 0.934740, 0.927525
291, 0.941808, 0.934515, 0.927275
292, 0.941608, 0.934290, 0.927025
293, 0.941408, 0.934065, 0.926775
294, 0.941208, 0.933840, 0.926526
295, 0.941008, 0.933615, 0.926276
296, 0.940808, 0.933390, 0.926026
297, 0.940608, 0.933165, 0.925776
298, 0.940408, 0.932941, 0.925527
299, 0.940208, 0.932716, 0.925277
300, 0.940008, 0.932491, 0.925027
301, 0.939808, 0.932266, 0.924777
302, 0.939608, 0.932041, 0.924528
303, 0.939408, 0.931816, 0.924278
304, 0.939208, 0.931591, 0.924028
305, 0.939008, 0.931366, 0.923778
306, 0.938808, 0.931141, 0.923529
307, 0.938608, 0.930916, 0.923279
308, 0.938408, 0.930691, 0.923029
309, 0.938208, 0.930466, 0.922780
310, 0.938008, 0.930241, 0.922530
311, 0.937808, 0.930016, 0.922280
312, 0.937608, 0.929791, 0.922030
313, 0.937408, 0.929566, 0.921781
314, 0.937208, 0.929341, 0.921531
315, 0.937008, 0.929116, 0.921281
316, 0.936808, 0.928891, 0.921031
317, 0.936608, 0.928667, 0.920782
318, 0.936408, 0.928442, 0.920532
319, 0.936208, 0.928217, 0.920282
320, 0.936008, 0.927992, 0.920032
321, 0.935808, 0.927767, 0.919783
322, 0.935609, 0.927542, 0.919533
323, 0.935409, 0.927317, 0.919283
324, 0.935209, 0.927092, 0.919033
325, 0.935009, 0.926867, 0.918784
326, 0.934809, 0.926642, 0.918534
327, 0.934609, 0.926417, 0.918284
328, 0.934409, 0.926192, 0.918034
329, 0.934209, 0.925967, 0.917785
330, 0.934009, 0.925742, 0.917535
331, 0.933809, 0.925517, 0.917285
332, 0.933609, 0.925292, 0.917035
333, 0.933409, 0.925067, 0.916786
334, 0.933209, 0.924842, 0.916536
335, 0.933009, 0.924617, 0.916286
336, 0.932809, 0.924393, 0.916036
337, 0.932609, 0.924168, 0.915787
338, 0.932409, 0.923943, 0.915537
339, 0.932209, 0.923718, 0.915287
340, 0.932009, 0.923493, 0.915037
341, 0.931809, 0.923268, 0.914788
342, 0.931609, 0.923043, 0.914538
343, 0.931409, 0.922818, 0.914288
344, 0.931209, 0.922593, 0.914038
345, 0.931009, 0.922368, 0.913789
346, 0.930809, 0.922143, 0.913539
347, 0.930609, 0.921918, 0.913289
348, 0.930409, 0.921693, 0.913040
349, 0.930209, 0.921468, 0.912790
350, 0.930009, 0.921243, 0.912540
351, 0.929809, 0.921018, 0.912290
352, 0.929609, 0.920793, 0.912041
353, 0.929409, 0.920568, 0.911791
354, 0.929209, 0.920343, 0.911541
355, 0.929009, 0.920119, 0.911291
356, 0.928809, 0.919894, 0.911042
357, 0.928609, 0.919669, 0.910792
358, 0.928409, 0.919444, 0.910542
359, 0.928209, 0.919219, 0.910292
360, 0.928010, 0.918994, 0.910043
361, 0.927810, 0.918769, 0.909793
362, 0.927610, 0.918544, 0.909543
363, 0.927410, 0.918319, 0.909293
364, 0.927210, 0.918094, 0.909044
365, 0.927010, 0.917869, 0.908794
366, 0.926810, 0.917644, 0.908544
367, 0.926610, 0.917419, 0.908294
368, 0.926410, 0.917194, 0.908045
369, 0.926210, 0.916969, 0.907795
370, 0.926010, 0.916744, 0.907545
371, 0.925810, 0.916519, 0.907295
372, 0.925610, 0.916294, 0.907046
373, 0.925410, 0.916069, 0.906796
374, 0.925210, 0.915845, 0.906546
375, 0.925010, 0.915620, 0.906296
376, 0.924810, 0.915395, 0.906047
377, 0.924610, 0.915170, 0.905797
378, 0.924410, 0.914945, 0.905547
379, 0.924210, 0.914720, 0.905297
380, 0.924010, 0.914495, 0.905048
381, 0.923810, 0.914270, 0.904798
382, 0.923610, 0.914045, 0.904548
383, 0.923410, 0.913820, 0.904298
384, 0.923210, 0.913595, 0.904049
385, 0.923010, 0.913370, 0.903799
386, 0.922810, 0.913145, 0.903549
387, 0.922610, 0.912920, 0.903300
388, 0.922410, 0.912695, 0.903050
389, 0.922210, 0.912470, 0.902800
390, 0.922010, 0.912245, 0.902550
391, 0.921810, 0.912020, 0.902301
392, 0.921610, 0.911795, 0.902051
393, 0.921410, 0.911570, 0.901801
394, 0.921210, 0.911346, 0.901551
395, 0.921010, 0.911121, 0.901302
396, 0.920810, 0.910896, 0.901052
397, 0.920610, 0.910671, 0.900802
398, 0.920411, 0.910446, 0.900552
399, 0.920211, 0.910221, 0.900303
400, 0.920011, 0.909996, 0.900053
401, 0.919811, 0.909771, 0.899803
402, 0.919611, 0.909546, 0.899553
403, 0.919411, 0.909321, 0.899304
404, 0.919211, 0.909096, 0.899054
405, 0.919011, 0.908871, 0.898804
406, 0.918811, 0.908646, 0.898554
407, 0.918611, 0.908421, 0.898305
408, 0.918411, 0.908196, 0.898055
409, 0.918211, 0.907971, 0.897805
410, 0.918011, 0.907746, 0.897555
411, 0.917811, 0.907521, 0.897306
412, 0.917611, 0.907296, 0.897056
413, 0.917411, 0.907072, 0.896806
414, 0.917211, 0.906847, 0.896556
415, 0.917011, 0.906622, 0.896307
416, 0.916811, 0.906397, 0.896057
417, 0.916611, 0.906172, 0.895807
418, 0.916411, 0.905947, 0.895557
419, 0.916211, 0.905722, 0.895308
420, 0.916011, 0.905497, 0.895058
421, 0.915811, 0.905272, 0.894808
422, 0.915611, 0.905047, 0.894558
423, 0.915411, 0.904822, 0.894309
424, 0.915211, 0.904597, 0.894059
425, 0.915011, 0.904372, 0.893809
426, 0.914811, 0.904147, 0.893560
427, 0.914611, 0.903922, 0.893310
428, 0.914411, 0.903697, 0.893060
429, 0.914211, 0.903472, 0.892810
430, 0.914011, 0.903247, 0.892561
431, 0.913811, 0.903022, 0.892311
432, 0.913611, 0.902798, 0.892061
433, 0.913411, 0.902573, 0.891811
434, 0.913211, 0.902348, 0.891562
435, 0.913011, 0.902123, 0.891312
436, 0.912812, 0.901898, 0.891062
437, 0.912612, 0.901673, 0.890812
438, 0.912412, 0.901448, 0.890563
439, 0.912212, 0.901223, 0.890313
440, 0.912012, 0.900998, 0.890063
441, 0.911812, 0.900773, 0.889813
442, 0.911612, 0.900548, 0.889564
443, 0.911412, 0.900323, 0.889314
444, 0.911212, 0.900098, 0.889064
445, 0.911012, 0.899873, 0.888814
446, 0.910812, 0.899648, 0.888565
447, 0.910612, 0.899423, 0.888315
448, 0.910412, 0.899198, 0.888065
449, 0.910212, 0.898973, 0.887815
450, 0.910012, 0.898748, 0.887566
451, 0.909812, 0.898524, 0.887316
452, 0.909612, 0.898299, 0.887066
453, 0.909412, 0.898074, 0.886816
454, 0.909212, 0.897849, 0.886567
455, 0.909012, 0.897624, 0.886317
456, 0.908812, 0.897399, 0.886067
457, 0.908612, 0.897174, 0.885817
458, 0.908412, 0.896949, 0.885568
459, 0.908212, 0.896724, 0.885318
460, 0.908012, 0.896499, 0.885068
461, 0.907812, 0.896274, 0.884818
462, 0.907612, 0.896049, 0.884569
463, 0.907412, 0.895824, 0.884319
464, 0.907212, 0.895599, 0.884069
465, 0.907012, 0.895374, 0.883820
466, 0.906812, 0.895149, 0.883570
467, 0.906612, 0.894924, 0.883320
468, 0.906412, 0.894699, 0.883070
469, 0.906212, 0.894474, 0.882821
470, 0.906012, 0.894249, 0.882571
471, 0.905812, 0.894025, 0.882321
472, 0.905612, 0.893800, 0.882071
473, 0.905412, 0.893575, 0.881822
474, 0.905213, 0.893350, 0.881572
475, 0.905013, 0.893125, 0.881322
476, 0.904813, 0.892900, 0.881072
477, 0.904613, 0.892675, 0.880823
478, 0.904413, 0.892450, 0.880573
479, 0.904213, 0.892225, 0.880323
480, 0.904013, 0.892000, 0.880073
481, 0.903813, 0.891775, 0.879824
482, 0.903613, 0.891550, 0.879574
483, 0.903413, 0.891325, 0.879324
484, 0.903213, 0.891100, 0.879074
485, 0.903013, 0.890875, 0.878825
486, 0.902813, 0.890650, 0.878575
487, 0.902613, 0.890425, 0.878325
488, 0.902413, 0.890200, 0.878075
489, 0.902213, 0.889975, 0.877826
490, 0.902013, 0.889751, 0.877576
491, 0.901813, 0.889526, 0.877326
492, 0.901613, 0.889301, 0.877076
493, 0.901413, 0.889076, 0.876827
494, 0.901213, 0.888851, 0.876577
495, 0.901013, 0.888626, 0.876327
496, 0.900813, 0.888401, 0.876077
497, 0.900613, 0.888176, 0.875828
498, 0.900413, 0.887951, 0.875578
499, 0.900213, 0.887726, 0.875328
500, 0.900013, 0.887501, 0.875078
501, 0.899813, 0.887276, 0.874829
502, 0.899613, 0.887051, 0.874579
503, 0.899413, 0.886826, 0.874329
504, 0.899213, 0.886601, 0.874080
505, 0.899013, 0.886376, 0.873830
506, 0.898813, 0.886151, 0.873580
507, 0.898613, 0.885926, 0.873330
508, 0.898413, 0.885701, 0.873081
509, 0.898213, 0.885477, 0.872831
510, 0.898013, 0.885252, 0.872581
511, 0.897813, 0.885027, 0.872331
512, 0.897614, 0.884802, 0.872082
513, 0.897414, 0.884577, 0.871832
514, 0.897214, 0.884352, 0.871582
515, 0.897014, 0.884127, 0.871332
516, 0.896814, 0.883902, 0.871083
517, 0.896614, 0.883677, 0.870833
518, 0.896414, 0.883452, 0.870583
519, 0.896214, 0.883227, 0.870333
520, 0.896014, 0.883002, 0.870084
521, 0.895814, 0.882777, 0.869834
522, 0.895614, 0.882552, 0.869584
523, 0.895414, 0.882327, 0.869334
524, 0.895214, 0.882102, 0.869085
525, 0.895014, 0.881877, 0.868835
526, 0.894814, 0.881652, 0.868585
527, 0.894614, 0.881427, 0.868335
528, 0.894414, 0.881203, 0.868086
529, 0.894214, 0.880978, 0.867836
530, 0.894014, 0.880753, 0.867586
531, 0.893814, 0.880528, 0.867336
532, 0.893614, 0.880303, 0.867087
533, 0.893414, 0.880078, 0.866837
534, 0.893214, 0.879853, 0.866587
535, 0.893014, 0.879628, 0.866337
536, 0.892814, 0.879403, 0.866088
537, 0.892614, 0.879178, 0.865838
538, 0.892414, 0.878953, 0.865588
539, 0.892214, 0.878728, 0.865339
540, 0.892014, 0.878503, 0.865089
541, 0.891814, 0.878278, 0.864839
542, 0.891614, 0.878053, 0.864589
543, 0.891414, 0.877828, 0.864340
544, 0.891214, 0.877603, 0.864090
545, 0.891014, 0.877378, 0.863840
546, 0.890814, 0.877153, 0.863590
547, 0.890614, 0.876929, 0.863341
548, 0.890414, 0.876704, 0.863091
549, 0.890215, 0.876479, 0.862841
550, 0.890015, 0.876254, 0.862591
551, 0.889815, 0.876029, 0.862342
552, 0.889615, 0.875804, 0.862092
553, 0.889415, 0.875579, 0.861842
554, 0.889215, 0.875354, 0.861592
555, 0.889015, 0.875129, 0.861343
556, 0.888815, 0.874904, 0.861093
557, 0.888615, 0.874679, 0.860843
558, 0.888415, 0.874454, 0.860593
559, 0.888215, 0.874229, 0.860344
560, 0.888015, 0.874004, 0.860094
561, 0.887815, 0.873779, 0.859844
562, 0.887615, 0.873554, 0.859594
563, 0.887415, 0.873329, 0.859345
564, 0.887215, 0.873104, 0.859095
565, 0.887015, 0.872879, 0.858845
566, 0.886815, 0.872654, 0.858595
567, 0.886615, 0.872430, 0.858346
568, 0.886415, 0.872205, 0.858096
569, 0.886215, 0.871980, 0.857846
570, 0.886015, 0.871755, 0.857596
571, 0.885815, 0.871530, 0.857347
572, 0.885615, 0.871305, 0.857097
573, 0.885415, 0.871080, 0.856847
574, 0.885215, 0.870855, 0.856597
575, 0.885015, 0.870630, 0.856348
576, 0.884815, 0.870405, 0.856098
577, 0.884615, 0.870180, 0.855848
578, 0.884415, 0.869955, 0.855599
579, 0.884215, 0.869730, 0.855349
580, 0.884015, 0.869505, 0.855099
581, 0.883815, 0.869280, 0.854849
582, 0.883615, 0.869055, 0.854600
583, 0.883415, 0.868830, 0.854350
584, 0.883215, 0.868605, 0.854100
585, 0.883015, 0.868380, 0.853850
586, 0.882815, 0.868156, 0.853601
587, 0.882616, 0.867931, 0.853351
588, 0.882416, 0.867706, 0.853101
589, 0.882216, 0.867481, 0.852851
590, 0.882016, 0.867256, 0.852602
591, 0.881816, 0.867031, 0.852352
592, 0.881616, 0.866806, 0.852102
593, 0.881416, 0.866581, 0.851852
594, 0.881216, 0.866356, 0.851603
595, 0.881016, 0.866131, 0.851353
596, 0.880816, 0.865906, 0.851103
597, 0.880616, 0.865681, 0.850853
598, 0.880416, 0.865456, 0.850604
599, 0.880216, 0.865231, 0.850354
600, 0.880016, 0.865006, 0.850104
601, 0.879816, 0.864781, 0.849854
602, 0.879616, 0.864556, 0.849605
603, 0.879416, 0.864331, 0.849355
604, 0.879216, 0.864106, 0.849105
605, 0.879016, 0.863882, 0.848855
606, 0.878816, 0.863657, 0.848606
607, 0.878616, 0.863432, 0.848356
608, 0.878416, 0.863207, 0.848106
609, 0.878216, 0.862982, 0.847856
610, 0.878016, 0.862757, 0.847607
611, 0.877816, 0.862532, 0.847357
612, 0.877616, 0.862307, 0.847107
613, 0.877416, 0.862082, 0.846857
614, 0.877216, 0.861857, 0.846608
615, 0.877016, 0.861632, 0.846358
616, 0.876816, 0.861407, 0.846108
617, 0.876616, 0.861182, 0.845859
618, 0.876416, 0.860957, 0.845609
619, 0.876216, 0.860732, 0.845359
620, 0.876016, 0.860507, 0.845109
621, 0.875816, 0.860282, 0.844860
622, 0.875616, 0.860057, 0.844610
623, 0.875416, 0.859832, 0.844360
624, 0.875216, 0.859608, 0.844110
625, 0.875017, 0.859383, 0.843861
626, 0.874817, 0.859158, 0.843611
627, 0.874617, 0.858933, 0.843361
628, 0.874417, 0.858708, 0.843111
629, 0.874217, 0.858483, 0.842862
630, 0.874017, 0.858258, 0.842612
631, 0.873817, 0.858033, 0.842362
632, 0.873617, 0.857808, 0.842112
633, 0.873417, 0.857583, 0.841863
634, 0.873217, 0.857358, 0.841613
635, 0.873017, 0.857133, 0.841363
636, 0.872817, 0.856908, 0.841113
637, 0.872617, 0.856683, 0.840864
638, 0.872417, 0.856458, 0.840614
639, 0.872217, 0.856233, 0.840364
640, 0.872017, 0.856008, 0.840114
641, 0.871817, 0.855783, 0.839865
642, 0.871617, 0.855558, 0.839615
643, 0.871417, 0.855334, 0.839365
644, 0.871217, 0.855109, 0.839115
645, 0.871017, 0.854884, 0.838866
646, 0.870817, 0.854659, 0.838616
647, 0.870617, 0.854434, 0.838366
648, 0.870417, 0.854209, 0.838116
649, 0.870217, 0.853984, 0.837867
650, 0.870017, 0.853759, 0.837617
651, 0.869817, 0.853534, 0.837367
652, 0.869617, 0.853309, 0.837117
653, 0.869417, 0.853084, 0.836868
654, 0.869217, 0.852859, 0.836618
655, 0.869017, 0.852634, 0.836368
656, 0.868817, 0.852409, 0.836119
657, 0.868617, 0.852184, 0.835869
658, 0.868417, 0.851959, 0.835619
659, 0.868217, 0.851734, 0.835369
660, 0.868017, 0.851509, 0.835120
661, 0.867817, 0.851284, 0.834870
662, 0.867617, 0.851059, 0.834620
663, 0.867418, 0.850835, 0.834370
664, 0.867218, 0.850610, 0.834121
665, 0.867018, 0.850385, 0.833871
666, 0.866818, 0.850160, 0.833621
667, 0.866618, 0.849935, 0.833371
668, 0.866418, 0.849710, 0.833122
669, 0.866218, 0.849485, 0.832872
670, 0.866018, 0.849260, 0.832622
671, 0.865818, 0.849035, 0.832372
672, 0.865618, 0.848810, 0.832123
673, 0.865418, 0.848585, 0.831873
674, 0.865218, 0.848360, 0.831623
675, 0.865018, 0.848135, 0.831373
676, 0.864818, 0.847910, 0.831124
677, 0.864618, 0.847685, 0.830874
678, 0.864418, 0.847460, 0.830624
679, 0.864218, 0.847235, 0.830374
680, 0.864018, 0.847010, 0.830125
681, 0.863818, 0.846785, 0.829875
682, 0.863618, 0.846561, 0.829625
683, 0.863418, 0.846336, 0.829375
684, 0.863218, 0.846111, 0.829126
685, 0.863018, 0.845886, 0.828876
686, 0.862818, 0.845661, 0.828626
687, 0.862618, 0.845436, 0.828376
688, 0.862418, 0.845211, 0.828127
689, 0.862218, 0.844986, 0.827877
690, 0.862018, 0.844761, 0.827627
691, 0.861818, 0.844536, 0.827377
692, 0.861618, 0.844311, 0.827128
693, 0.861418, 0.844086, 0.826878
694, 0.861218, 0.843861, 0.826628
695, 0.861018, 0.843636, 0.826379
696, 0.860818, 0.843411, 0.826129
697, 0.860618, 0.843186, 0.825879
698, 0.860418, 0.842961, 0.825629
