0, 77112
1, 92595
2, 80503
3, 85330
4, 91443
5, 80057
6, 83254
7, 87637
8, 60828
9, 79574
10, 83812
11, 71404
12, 58834
13, 88381
14, 88182
15, 75575
16, 71703
17, 68906
18, 71918
19, 84494
20, 78747
21, 84347
22, 77532
23, 56353
24, 69494
25, 94772
26, 80796
27, 80992
28, 92680
29, 75819
30, 84053
31, 86618
32, 70514
33, 75602
34, 86619
35, 80540
36, 90308
37, 69921
38, 92785
39, 88100
40, 67668
41, 88561
42, 82442
43, 67783
44, 65393
45, 70686
46, 91652
47, 78023
48, 89136
49, 88993
50, 68394
51, 81793
52, 87217
53, 87889
54, 74368
55, 92967
56, 81175
57, 80242
58, 88676
59, 71411
60, 84967
61, 90785
62, 62879
63, 63000
64, 57281
65, 84805
66, 87471
67, 88757
68, 79654
69, 84303
70, 66286
71, 85842
72, 91446
73, 75856
74, 89716
75, 68301
76, 67326
77, 86018
78, 79543
79, 69766
80, 87365
81, 82114
82, 73785
83, 81160
84, 86010
85, 85548
86, 77373
87, 89330
88, 66691
89, 84692
90, 93219
91, 70071
92, 45685
93, 91977
94, 72480
95, 82791
96, 77221
97, 70735
98, 90705
99, 86149
100, 83681
101, 75531
102, 75662
103, 74259
104, 89084
105, 74749
106, 83237
107, 78282
108, 92538
109, 50630
110, 84977
111, 82039
112, 75333
113, 85816
114, 84061
115, 80758
116, 66546
117, 74006
118, 83505
119, 53387
120, 81989
121, 80917
122, 81684
123, 90135
124, 70964
125, 70405
126, 75414
127, 80491
128, 86861
129, 74327
130, 80084
131, 78263
132, 28379
133, 82144
134, 70437
135, 86911
136, 94548
137, 89203
138, 93873
139, 52202
140, 87969
141, 83078
142, 88607
143, 90279
144, 63282
145, 68723
146, 88954
147, 86051
148, 89738
149, 79926
150, 78837
151, 63989
152, 77509
153, 84311
154, 80218
155, 86043
156, 75872
157, 79050
158, 90872
159, 75317
160, 86750
161, 93186
162, 67861
163, 81836
164, 88998
165, 77149
166, 91632
167, 84070
168, 77550
169, 91289
170, 86070
171, 76571
172, 50941
173, 86733
174, 76669
175, 91099
176, 85955
177, 75038
178, 85340
179, 76030
180, 87400
181, 87867
182, 87358
183, 92909
184, 84308
185, 75550
186, 89625
187, 90937
188, 80931
189, 82450
190, 83577
191, 90753
192, 87356
193, 81600
194, 64296
195, 92860
196, 82644
197, 82502
198, 81125
199, 86093
